GPA,AttendanceRate,AssignmentsCompleted,FailedCourses,CreditHoursEnrolled,StudyHoursPerWeek,LibraryVisitsMonth,FinancialAidStatus,FirstGenStudent,SemesterNumber,GPATrend,ExtracurricularCount,DropoutRisk
1.729694920506538,64.17817273776497,41.037967916723176,2,6.477686858871486,7.2314889037463725,1,Yes,Yes,4,Declining,0,HIGH RISK
1.4770998046130477,47.65251875226457,60.90258961981496,3,6.9828610587324365,4.204328403648397,2,No,Yes,7,Declining,0,HIGH RISK
2.4993034167046733,85.27079751393404,77.53950794376982,2,13.32937527436823,18.12809645080589,0,Yes,Yes,4,Declining,2,AT RISK
2.4590552401547665,74.66996096857709,74.39598818052137,2,13.950841625789707,17.045132496442967,3,No,No,8,Stable,0,AT RISK
2.8131573936366685,69.10994446456132,72.12208371843862,0,15.251937829476395,3.0,1,Yes,No,4,Declining,1,AT RISK
3.48658343583279,81.56943637461062,95.89442327523578,0,15.085935531679525,14.936559639654789,10,Yes,Yes,6,Stable,4,LOW RISK
2.3009239878843597,66.58608166027696,68.05092444358257,2,6.806510736481141,3.8461096037862985,2,Yes,Yes,1,Declining,2,HIGH RISK
2.0934202789476273,50.692225223609285,48.50323861134795,6,13.064976184593814,1.044771648325853,1,No,Yes,2,Declining,0,HIGH RISK
2.3869584958396604,75.77026833030328,63.329703954059205,1,13.463491641169403,17.234512068280345,3,No,Yes,6,Stable,0,AT RISK
3.3777809204413525,95.32968811828508,84.59480251447437,0,12.05356121664658,15.641730464030395,5,No,Yes,4,Stable,1,LOW RISK
1.651313952110384,48.81799909251151,75.33655501056246,0,14.592797601028069,9.042132018632037,2,Yes,Yes,1,Declining,0,AT RISK
2.7242906668956057,74.76330843001055,82.19768069475488,2,13.895835177992303,14.635053912497435,2,Yes,Yes,1,Stable,0,AT RISK
1.2179152761201228,74.19045618962949,40.586634996342696,2,5.578477309570852,4.588698432829333,1,No,Yes,1,Declining,1,HIGH RISK
3.976509315626446,86.76136940754165,98.17978891987391,1,13.773898654638975,18.4451070722131,9,Yes,No,4,Improving,1,LOW RISK
3.5991993164981797,83.23263839767583,83.4742634609845,1,14.488338146176924,16.02258264857313,9,Yes,Yes,7,Stable,0,LOW RISK
2.888301041301895,79.68615437666962,68.54341006788567,1,15.20906137242743,10.66013361244741,4,Yes,No,8,Stable,0,AT RISK
3.0643129907109445,88.09750504339063,100.0,0,17.352359638379475,17.13419110891421,10,No,No,8,Stable,4,LOW RISK
2.0929047925482474,77.36009225591366,71.91807267219262,0,12.715308480660648,4.946882123368911,2,Yes,No,1,Stable,1,AT RISK
2.814158579921897,70.89160462807271,92.0,2,7.962478901232274,6.030321304670353,6,No,No,4,Declining,3,AT RISK
2.2578033348343194,75.21458785890925,65.37190736391895,2,15.991908062451095,6.665613821309849,0,Yes,No,6,Improving,0,AT RISK
1.978707818402774,66.27610237822027,52.93234235537827,1,8.025333268749435,4.642522190146298,0,No,No,1,Declining,0,HIGH RISK
3.1413708463029892,95.21198417822289,88.21229621620964,0,14.015706067667335,26.41469241224688,13,No,No,2,Stable,5,LOW RISK
2.12643138986021,82.9051767474267,66.12448531036779,2,13.378040553343867,12.012734782797196,4,No,No,4,Stable,1,AT RISK
2.7998524174373935,59.92620597892295,75.72561743990885,2,11.53428737611962,12.128002170218043,5,Yes,Yes,8,Improving,1,AT RISK
2.20900336126356,76.80351162124452,84.48401873141627,3,15.869506979399382,11.29762668770459,7,Yes,No,4,Stable,2,AT RISK
3.7661608470808297,86.31772221289306,79.98276776138022,0,18.0,25.959420293350227,9,Yes,No,3,Improving,3,LOW RISK
1.4526316828552095,51.75679740234843,52.87006093908808,6,12.778202779698535,3.7242549628114796,1,Yes,Yes,4,Declining,0,HIGH RISK
2.8392595748830876,93.202848658159,93.91900986295721,0,12.954941062918262,16.64602414283081,5,Yes,No,8,Stable,0,LOW RISK
1.4489508713610784,61.67081131732941,43.04617796620485,2,11.626778173745652,11.03516472632824,1,Yes,No,4,Stable,1,HIGH RISK
3.6727811885179853,92.25527556801578,100.0,0,17.65315767488913,14.332289818680282,5,Yes,No,1,Stable,2,LOW RISK
2.718647024257938,89.5711627299198,100.0,0,14.210756469678767,18.526578267677138,8,Yes,No,1,Stable,2,LOW RISK
3.312927518709112,85.84555235532899,84.14986531519897,0,16.607116952831237,14.729138097079478,10,Yes,No,4,Declining,1,LOW RISK
2.5504417102760772,81.2311669980955,84.90506908612961,0,15.514600513388903,25.971330501080118,8,Yes,No,3,Stable,3,LOW RISK
2.047383491170467,67.71988067945797,85.39804216250485,3,14.003846589298012,9.676757921910912,5,Yes,No,1,Declining,2,AT RISK
1.5053024609392305,59.49520621868867,59.61485362903049,1,13.255566748403083,4.137709375321377,0,Yes,Yes,7,Declining,0,HIGH RISK
2.4977741391916073,61.42063337991091,88.58059776649104,0,14.546155980970546,14.64700049588906,3,No,Yes,8,Declining,2,AT RISK
1.1074127318285263,59.791053997255126,21.472541002195346,3,13.532711242448393,5.522933010579731,2,Yes,Yes,5,Declining,0,HIGH RISK
3.2395118112456656,98.0808205081463,89.31203465729072,0,14.776492200954202,13.286238612559817,6,No,No,6,Stable,1,LOW RISK
3.428626494887757,88.73762854302171,79.74896518212553,0,16.27826832721203,15.711223718826226,6,Yes,No,6,Declining,2,LOW RISK
3.439860546035056,84.22168223783447,83.74183154295335,0,12.898989013322154,13.469323792492414,8,Yes,No,1,Stable,3,LOW RISK
2.1982720124083075,74.5165066567964,71.7824798199259,2,14.794615572490667,20.922603670048574,1,No,No,7,Improving,1,AT RISK
4.0,100.0,95.45276494643136,1,16.224010273161635,27.766017368677872,6,No,No,5,Improving,3,LOW RISK
2.63862893795342,59.151987498773806,70.34324665273391,1,11.786024719887477,12.605718637469849,2,Yes,Yes,2,Declining,0,AT RISK
2.832057666608038,66.85067637018795,88.50219373833708,0,11.409503896994678,10.421256957030627,3,Yes,No,2,Declining,1,AT RISK
2.6530939229633006,97.86543208129906,97.43504402385881,1,16.452009712410952,16.415495608043084,3,No,No,4,Improving,3,LOW RISK
4.0,90.7939528004645,94.34686183811117,0,13.32438878630738,16.654485347558385,6,No,No,1,Improving,2,LOW RISK
3.4189594685265656,94.7486101780185,81.30213634938048,0,12.806662890465237,18.024845422487143,6,No,No,8,Stable,1,LOW RISK
0.8065463629254506,50.409312164318976,32.95963976588671,3,6.146754919134727,4.983765996041876,1,Yes,No,5,Declining,0,HIGH RISK
3.5106763197320077,92.35266973552038,99.82702196496166,0,15.650234576172783,17.312208260354897,12,No,No,7,Stable,1,LOW RISK
2.696504205430754,80.84045204361117,96.11664205073332,0,14.250923552112944,19.890652224306855,5,No,No,5,Improving,3,LOW RISK
3.312359788476454,87.56184810470334,92.16764473142345,0,16.385955687876606,16.559576189447252,9,No,No,5,Stable,3,LOW RISK
2.0043844743444628,47.89287682112295,61.13121904630445,3,7.161806463623294,5.893006745938383,0,No,No,4,Declining,0,HIGH RISK
2.3734534712915787,66.84560708564042,85.4466498424874,0,11.139391582611072,12.15072817470289,4,Yes,Yes,6,Stable,0,AT RISK
1.9798731462711436,60.06045777954767,64.29583420437473,0,15.273218491734234,16.937736153760916,2,No,No,7,Stable,2,AT RISK
1.7817622237285673,48.39404121249831,53.79514348103655,3,13.495976797669844,8.326329980921699,3,Yes,Yes,3,Declining,0,HIGH RISK
4.0,98.7068522362243,82.78118212252554,0,12.695214577584325,17.741329880038432,5,Yes,No,2,Stable,4,LOW RISK
3.628356204277267,86.69189849087049,98.96916485109435,0,14.557831073550386,10.655712049989843,14,Yes,Yes,2,Stable,4,LOW RISK
1.1412285950658274,52.810477348839356,74.03771442444894,2,7.115431938012357,3.1441101477598425,1,No,Yes,1,Stable,0,HIGH RISK
1.828906149160661,43.186534110342045,40.41429687971922,3,5.812329296609143,0.0,1,Yes,No,5,Stable,0,HIGH RISK
2.093171459472451,70.95745684683546,80.61236348114859,2,13.083919120172515,9.82627439074675,4,Yes,No,1,Declining,2,AT RISK
2.5127820792741997,79.89771028636706,70.41123915131867,1,8.674444684636287,10.710829361142057,7,Yes,No,6,Stable,1,AT RISK
2.5848297023590066,69.63403895963152,71.64346599484797,1,13.23105286834809,13.253639803288529,4,Yes,Yes,7,Stable,0,AT RISK
3.061282512772638,87.50884001978947,91.1920248943946,1,16.866747114031586,16.123434539683608,5,Yes,No,5,Stable,4,LOW RISK
2.421184435965845,49.149798960679384,65.00632720162744,0,11.754520198246402,12.803081668745063,2,No,No,8,Stable,0,AT RISK
3.4733368022953406,71.0328447135973,97.98843612674303,0,15.112164401882954,17.04249259396434,5,Yes,No,6,Improving,3,LOW RISK
3.9901424867798205,90.46438777560007,89.7779574989382,0,16.99630077055075,26.656029495649427,8,No,No,4,Improving,5,LOW RISK
3.1006053853773783,89.38537548423854,100.0,0,14.96301407890276,19.2685879388419,6,No,No,5,Improving,1,LOW RISK
1.930985920499805,46.24567552020009,62.06396633214578,1,8.174115137601804,3.0374470227190145,0,Yes,Yes,2,Declining,0,HIGH RISK
3.5374473158273845,86.38345828853926,92.40271547074448,0,15.474810489912947,24.89386136026841,9,Yes,No,4,Stable,3,LOW RISK
3.114259432789453,100.0,75.45374624713054,2,13.95226680641446,16.92393381434071,8,Yes,No,1,Improving,3,LOW RISK
3.91106595831537,78.48100701314057,95.17832468474029,0,13.19804497534825,22.27583814110055,1,Yes,No,5,Declining,2,LOW RISK
1.1305583601335285,48.70423850160461,51.05992400718765,2,10.205181581909988,10.298727229015562,1,Yes,Yes,3,Declining,0,HIGH RISK
3.1201097968029656,96.04135990260473,78.26887060594844,0,14.474972318113288,11.822490586606456,4,No,Yes,3,Improving,1,LOW RISK
2.038117477765808,72.95293119160235,85.01739649544594,2,11.187714615586259,3.6873402882914403,1,No,No,6,Stable,0,AT RISK
2.277581813974233,70.68508188010775,63.30440094122678,2,14.52477280663661,17.71186334787479,2,No,No,8,Declining,0,AT RISK
1.5023657445765792,51.43223329600823,62.04164941242333,1,12.738180439359425,4.315044721924492,0,Yes,Yes,8,Declining,0,HIGH RISK
2.0515016752741957,90.0,68.03600094020193,2,10.927141286391487,8.453077763567771,1,Yes,Yes,7,Declining,0,AT RISK
1.8777314611855034,65.66033374369998,67.27818363826512,2,10.507349181591843,3.0000537587588356,3,Yes,No,6,Declining,4,AT RISK
2.1845487950030456,52.76427343128834,38.13981220515321,3,10.475175867257406,2.3072329857294136,3,No,Yes,8,Declining,1,HIGH RISK
1.6101762728300126,37.99871448515619,48.707678527987554,0,10.157118519174988,0.6568796957649337,1,No,Yes,6,Declining,0,HIGH RISK
2.2386016823749486,85.05472940570677,87.86276082080823,1,12.682109926358175,11.369525835995878,1,No,No,8,Stable,1,AT RISK
2.4857129966952525,66.7516452089923,69.10010051118718,4,13.641797931989352,8.875763318485298,3,Yes,Yes,1,Declining,1,AT RISK
2.353032590485616,59.78571501580924,72.94291919024312,2,13.87456978170022,11.088270803747454,2,Yes,Yes,2,Declining,2,AT RISK
1.2622675019677334,38.94983183658785,57.19090583982876,0,10.568679581526027,3.761767717335353,2,No,Yes,1,Declining,2,HIGH RISK
2.0684521785658894,66.75172830289569,59.62588992970081,4,7.356576073366713,7.4759225517209416,1,Yes,No,4,Stable,0,HIGH RISK
2.674448643509548,68.57410385862703,86.00494344440017,0,12.842256117614134,7.404504756490681,5,Yes,No,7,Declining,1,AT RISK
2.5208600949727433,64.43215581252309,72.13031570532057,0,10.96053068707857,8.93826054127446,3,Yes,Yes,1,Declining,0,AT RISK
3.134950496421661,92.4711115542043,95.43286288532502,0,16.131124755435707,15.783778826348865,5,Yes,Yes,4,Stable,0,LOW RISK
1.4401088070340302,75.0,46.39702275611016,1,12.392530920634371,0.0,1,Yes,Yes,4,Declining,0,HIGH RISK
1.9695973449140818,86.15746607660112,91.15700092880604,1,9.836969910004509,19.219239274554596,1,Yes,No,5,Stable,0,AT RISK
3.7463020776680485,90.67686822328835,83.21900831226492,0,15.465886888309054,20.13394030729811,9,No,No,1,Stable,2,LOW RISK
3.684645951235556,97.22175845944028,89.24913238650673,0,13.251492614567002,17.113245680003732,4,No,No,6,Stable,5,LOW RISK
3.42963791216791,99.01790734303023,88.57810922054801,2,16.553737857626352,13.720418683677988,7,Yes,No,7,Improving,4,LOW RISK
1.6787652953019507,86.23291948423834,59.165340478942504,2,12.51999682434645,14.607058751761135,3,No,Yes,4,Declining,2,AT RISK
1.492501603798506,47.26616788501085,54.861700201048954,3,15.906576553614627,6.344294640053073,0,No,No,7,Declining,1,HIGH RISK
1.9342629004729086,69.41570855560359,50.5188705636031,0,6.100376777894644,3.89426927977959,0,Yes,No,8,Declining,1,HIGH RISK
3.6016186062071376,89.82471636076735,88.88100224313587,0,15.43627920026506,24.986955750033385,8,No,No,6,Stable,3,LOW RISK
1.489105320581288,62.3653828380023,58.42648640624489,3,12.860784851987551,5.175316084650762,2,Yes,No,8,Declining,0,HIGH RISK
2.297113585262122,71.79972803156475,67.23850947948283,1,11.047987621052517,10.405081648730425,2,Yes,No,1,Stable,3,AT RISK
3.8123998089983804,100.0,98.36601395483976,0,15.02371131616776,18.719324318151624,3,Yes,No,7,Stable,1,LOW RISK
2.3887929510664,70.73751852250412,88.96164526766879,1,12.440151439216814,13.381293151570656,3,Yes,No,3,Stable,2,AT RISK
3.7301665395952117,89.74568578597528,86.69906607638318,0,16.45014069391342,22.82382407161817,9,No,Yes,1,Improving,2,LOW RISK
2.308850748401775,90.0,76.00694125242924,0,13.639860942695867,3.5241036966924932,5,Yes,No,6,Declining,2,AT RISK
3.370221633693533,99.87519457803026,93.84818939727971,0,15.247365215139837,13.284733439100812,9,Yes,No,6,Improving,0,LOW RISK
2.34933564738769,77.23951873938,68.36702332454117,2,8.909245537251351,7.3117878112902925,5,Yes,Yes,5,Stable,0,AT RISK
3.497986628443489,92.55140824571063,100.0,1,15.606152482513513,14.64916227242012,5,Yes,No,3,Improving,3,LOW RISK
3.2089370212939534,78.66182153557257,91.6901564748845,0,16.877184632721395,14.839948791675695,7,Yes,No,7,Improving,0,LOW RISK
2.1148272713524694,57.54378053074583,51.96335705633037,4,14.131791711439702,4.369509057331977,0,No,Yes,3,Declining,1,HIGH RISK
0.7928390894151829,38.03752191332538,63.09489789409123,2,6.281179565858433,5.112935195291448,0,Yes,No,1,Declining,0,HIGH RISK
3.7598399501733004,86.83017343778202,100.0,0,16.74209818114711,18.3965533576725,5,No,No,8,Stable,1,LOW RISK
4.0,91.6598484162485,91.6796224632266,0,15.812763134004475,15.173080945923042,6,No,No,6,Improving,4,LOW RISK
2.6253342012235623,74.36568893413224,81.22305483782739,1,13.900041163095564,12.857054972943173,1,Yes,No,5,Improving,3,AT RISK
1.8090603164580492,81.1944241642504,81.38398449060537,2,9.647174918360722,12.56077044242161,2,Yes,Yes,6,Stable,0,AT RISK
3.3392859619857664,92.08749729728174,82.48980560240182,1,14.192944135293867,24.140594880030193,8,No,No,8,Improving,2,LOW RISK
1.2645237021825948,49.85962827350711,45.26281535120845,3,11.528484584966586,3.258094160741881,1,Yes,No,5,Declining,0,HIGH RISK
1.2700071433313458,70.04724095399513,48.90622756506326,5,10.859135449003283,10.322718854120543,0,Yes,No,5,Declining,0,HIGH RISK
3.0037854699477244,88.12903753145775,85.36398763708748,0,16.597315108935355,14.638116257256277,8,Yes,Yes,4,Stable,2,LOW RISK
2.6744567696967065,75.69299514037708,71.10563809351908,3,9.231252708495624,11.450546727302562,2,No,No,2,Improving,3,AT RISK
4.0,93.12848054050906,91.75827747727847,0,17.9087888536492,16.664884516644452,8,No,No,8,Improving,0,LOW RISK
3.0955193443803477,72.36307341741559,82.52289689452812,1,12.598784449178593,5.6714969388934104,3,No,Yes,1,Stable,0,AT RISK
3.5606846888395767,92.96302630311959,96.3042723781663,0,16.669358501071397,15.683818655327402,9,Yes,No,1,Stable,4,LOW RISK
3.0441942281497907,92.95426354818832,89.96232364045946,0,15.377755125935428,19.008669401902303,8,Yes,No,1,Improving,2,LOW RISK
2.4639384198851175,77.1032041244418,92.0,0,11.070274062035114,7.801028447557873,5,Yes,Yes,5,Stable,0,AT RISK
3.17451017887841,84.0514495848429,73.76642672031011,0,16.616476964293714,12.91836502408228,6,Yes,Yes,3,Stable,5,LOW RISK
3.8717760482885146,80.9886599307356,76.82240538674897,0,13.477597790535537,14.638433855178237,2,Yes,No,4,Declining,2,LOW RISK
4.0,81.73774888446347,89.49500190126972,0,14.005043517338224,25.066621957165744,6,Yes,Yes,5,Stable,3,LOW RISK
1.1350324144283785,48.51393807353475,66.54609092668348,2,13.490484999092144,0.7709621160210531,0,No,No,8,Declining,1,HIGH RISK
3.4909839738416517,75.11388038067848,91.96344388629919,0,13.44447364591835,15.293316787007946,7,No,Yes,7,Stable,4,LOW RISK
1.880881725569045,34.85346454565388,59.231758086298214,5,6.992374113985212,2.1220377043430902,2,No,No,3,Stable,1,HIGH RISK
2.722956164261561,69.66448456423618,89.43538931380799,3,13.35897456369873,21.943840637533953,3,Yes,No,8,Declining,2,AT RISK
4.0,84.87671596749654,93.79857989460116,0,13.656665859680498,9.74017044966106,5,Yes,No,8,Stable,2,LOW RISK
2.950143163264852,89.3831972328468,81.62085514782005,0,15.02706247295115,13.402513559136509,3,Yes,Yes,2,Improving,0,LOW RISK
2.9428118808677506,88.20829297647022,87.05863432617163,1,16.535078372441102,13.433312713042438,4,Yes,No,7,Stable,3,LOW RISK
1.3412187783527918,43.699662120684344,61.182476212084595,3,3.0,4.437488348813681,2,Yes,Yes,3,Declining,0,HIGH RISK
2.28590346387705,65.78526595285523,63.93712246162055,2,11.632903862013043,9.17348485711238,1,No,Yes,7,Stable,0,AT RISK
2.5149918700059284,76.03272277410869,58.33969383983387,1,12.871046856961055,10.813002184389191,4,No,Yes,2,Stable,0,AT RISK
2.864876421061033,72.5651555448369,73.28570353762495,0,15.892009872283682,11.159626778079044,1,No,Yes,2,Improving,4,AT RISK
3.214632922875015,92.5805595944784,83.53682058765229,1,13.33761380727602,16.277141198158834,12,Yes,No,3,Stable,3,LOW RISK
2.8718173547662893,82.71231947352675,96.60591946743564,0,14.568160490338059,19.363810760886505,9,No,No,3,Stable,1,LOW RISK
3.414105420788691,68.06020165558948,90.29158883805353,0,15.667629707030102,20.21689881578416,6,Yes,No,7,Stable,2,LOW RISK
4.0,84.57392390237244,100.0,0,14.309885618799752,10.119998178324504,6,No,No,7,Stable,3,LOW RISK
3.725144847535584,96.44556276555849,97.14437515486877,0,15.552901243680305,23.67296141903026,5,Yes,No,2,Improving,4,LOW RISK
3.97662744826316,88.8790351743008,97.97126981564914,0,16.557566482147724,15.91439563272499,6,Yes,No,2,Improving,1,LOW RISK
3.202799626136467,91.55091821775109,100.0,0,14.561610357147346,14.968575215976495,4,Yes,Yes,1,Declining,3,LOW RISK
3.0382733499582364,90.30133687212437,100.0,0,15.206766757321175,16.53503321008728,5,Yes,Yes,8,Improving,3,LOW RISK
1.9314342431624043,46.05790842693155,65.7908684182716,1,12.609515249757012,13.695075337345038,1,No,Yes,3,Declining,4,AT RISK
1.3996037612760226,40.45437933060559,39.52332489001694,3,13.685399471270628,1.800039893243678,2,Yes,No,1,Declining,3,HIGH RISK
3.5245000618174145,85.00319387323862,100.0,0,15.562825435735745,18.756444866415762,9,No,No,7,Improving,2,LOW RISK
3.0369745351833606,91.46977321580823,96.08453006290253,0,13.659760149168587,12.75127008988887,9,Yes,No,8,Stable,2,LOW RISK
3.0410982514056673,100.0,80.3893638066229,0,14.020362507974495,17.039388750770033,10,Yes,No,6,Improving,1,LOW RISK
1.5160631559963793,64.69316434804699,62.118737989623384,2,10.559518650650201,4.305351518164113,1,Yes,No,8,Declining,3,HIGH RISK
2.30343206579271,75.49098002405505,77.81351581154917,2,13.107561212537817,13.696993233699063,1,No,No,4,Stable,1,AT RISK
1.662636602154583,59.33825312444951,50.309745426173556,6,12.624264030128819,3.3613387535384542,0,Yes,No,5,Declining,0,HIGH RISK
2.021494127059573,38.87348937663716,69.55602949711067,3,10.354083141831456,0.5297519732701454,0,Yes,Yes,6,Declining,1,HIGH RISK
4.0,91.3081823768913,88.97748417329177,0,17.386357357356776,15.920099646369913,3,Yes,Yes,1,Improving,4,LOW RISK
3.078716439496115,80.92377134884907,57.90096798656313,1,15.561934501662527,19.59295680783056,5,No,No,4,Declining,3,AT RISK
2.682708154824758,69.22381300863482,73.67114300797206,1,13.392746626609576,11.44426989278253,0,No,No,1,Declining,0,AT RISK
1.4160673751741482,60.713909458906755,39.06856100231089,1,9.354813891817411,1.468036876190686,0,Yes,Yes,8,Declining,0,HIGH RISK
3.6531127464425137,94.42821624201619,81.97167775581399,0,16.170514217424667,21.7448360383198,7,No,No,6,Stable,1,LOW RISK
2.3201345303254337,60.42117568083411,71.5832203548673,0,14.876174654837737,17.21341879622358,1,No,No,1,Improving,2,AT RISK
2.531450446150441,90.0,85.37253246641683,0,9.433840221440636,16.390712342050495,6,Yes,No,2,Declining,1,AT RISK
3.732134326617698,91.85036469317187,92.91504706251509,0,14.58402591515103,18.577373869186776,7,No,No,6,Improving,4,LOW RISK
2.9234786011189406,81.9914955387315,82.12653058735523,1,11.861839155562164,20.542646387003842,12,Yes,No,8,Improving,1,LOW RISK
2.237611389226906,51.924498459399224,51.7561665551669,1,8.404372621293193,2.0954397478367186,1,Yes,No,2,Declining,1,HIGH RISK
1.914558541219654,48.82517160874818,63.135794707257546,5,8.00624353615422,2.935973555465487,3,Yes,Yes,4,Declining,0,HIGH RISK
2.9934252966503836,85.29072096994096,66.07052497013903,1,12.563222405175065,16.12140808334854,0,Yes,Yes,7,Declining,3,AT RISK
2.661325725685816,64.63627247644,79.03434107846911,0,13.16523561574744,8.27459357425916,1,Yes,No,8,Stable,0,AT RISK
2.1795287271149015,46.362158925965005,50.978641368858916,1,12.147599011492229,1.8382074564343336,0,Yes,Yes,4,Declining,0,HIGH RISK
3.292237266222177,90.79456185823696,87.13870100609523,0,10.012866420133356,15.640362808536974,7,Yes,No,4,Stable,3,LOW RISK
2.8310985161609303,91.01029153033748,98.12607633076938,0,14.95900209884086,18.27538292513541,8,Yes,No,4,Stable,2,LOW RISK
2.3160368835568153,71.67371498090644,67.01303064741192,1,14.742956551982132,12.669836125452663,2,Yes,No,8,Declining,0,AT RISK
1.7308153561851458,90.0,81.41394091501988,0,10.371695464401926,12.337101864306085,6,No,Yes,2,Declining,2,AT RISK
2.41116977707179,67.46627579370163,72.09014191522029,3,12.130026126011042,13.873961189268517,2,No,Yes,8,Declining,4,AT RISK
2.5658010882251463,79.52708693606185,77.25684525210826,0,6.0,6.850695206794629,3,Yes,No,8,Declining,0,AT RISK
2.7605184844824104,66.42221520153923,83.87489716968727,1,15.815595471090958,6.428837220014397,1,Yes,No,5,Stable,3,AT RISK
3.5184481108258305,90.28293115569483,96.51445889792662,0,13.964420060791985,20.928938028530613,11,No,No,5,Stable,2,LOW RISK
1.5888191479005669,45.20490917288716,52.34055320553797,1,7.771763286708764,8.073038605957475,0,Yes,Yes,5,Declining,0,HIGH RISK
1.6278191346811381,55.16125322380864,35.85709420795948,4,9.258443903936756,3.5039449281908617,0,Yes,No,2,Declining,1,HIGH RISK
2.253563074836905,68.69268779201721,56.765955792861405,2,18.0,16.88560139266609,4,Yes,Yes,4,Improving,3,AT RISK
3.802517123685776,92.18180048894901,96.70184555184146,0,15.497012470169011,13.995751146462268,5,Yes,No,1,Improving,6,LOW RISK
4.0,91.45322530616622,87.7225333104851,1,15.168826072512342,15.63673160505678,2,No,No,4,Declining,0,LOW RISK
3.1584059253136716,82.07127056177171,97.00627655540285,0,13.12293263035891,12.567153325895218,7,No,No,1,Improving,3,LOW RISK
4.0,89.96833996778562,100.0,0,15.890890101633966,14.367175270845719,5,No,No,1,Improving,0,LOW RISK
3.788628380381742,100.0,86.99113548676604,0,16.022536034855708,14.745878602535056,8,No,No,2,Stable,2,LOW RISK
2.998085799147428,72.53040784270448,77.62516225281767,0,15.141149532871966,8.323612959449147,4,No,Yes,8,Declining,0,AT RISK
3.040634131460657,89.45867965563286,84.56716592808635,0,12.446680100879984,14.666505764818261,11,Yes,No,7,Stable,1,LOW RISK
2.466746098976662,68.7244057663102,67.58003005546665,0,16.142195079187303,13.516341636056001,4,Yes,No,6,Declining,3,AT RISK
2.778789920350202,69.37518952253112,71.7043982699628,3,13.095195048491147,6.794683927906885,6,No,Yes,4,Stable,1,AT RISK
1.714121602195326,60.436662419080704,52.35590176865823,2,10.178963695021253,7.596902554459021,5,Yes,Yes,8,Declining,1,HIGH RISK
2.996765475633038,91.94736384036652,89.94468512540598,0,13.323872739729905,18.47822769839394,3,Yes,No,1,Improving,3,LOW RISK
2.4954400293064403,64.23723516032024,64.49245011416043,3,13.706124410139001,15.704902827034116,2,No,Yes,6,Declining,2,AT RISK
1.663995327156748,75.0,51.73219806613466,3,7.476635897318823,1.5361442973868198,1,Yes,No,2,Declining,2,HIGH RISK
3.618838952468015,92.51838926798753,91.53044131775108,1,17.002354871765167,15.752215009219594,9,Yes,Yes,8,Stable,1,LOW RISK
3.0016270418080793,66.41157302928741,85.6297582623604,1,15.441244256932222,9.401214036656036,6,Yes,No,5,Stable,2,AT RISK
3.515909942758565,70.50415999588499,100.0,0,16.237123509858446,16.95141942452838,10,No,No,8,Improving,2,LOW RISK
1.697710651588211,63.149546350378685,68.30942379840891,2,7.03186518778084,0.0,3,Yes,No,1,Declining,1,HIGH RISK
2.2894194985360654,70.1103949633357,47.32370285393575,3,12.937924214683383,11.517786570189777,2,Yes,Yes,6,Declining,0,AT RISK
2.0368524766090363,69.55952627119594,74.65484859457212,3,11.966171852976675,8.85134295044672,1,Yes,Yes,7,Improving,0,AT RISK
2.3297715163263826,61.50776749952981,65.49021570747047,1,10.188695800965261,18.122554397910832,0,Yes,No,6,Stable,0,AT RISK
3.7430638492808077,79.23922403066689,85.73210447946063,0,16.269777137591007,20.39495606397256,5,Yes,No,4,Improving,0,LOW RISK
3.634742837520108,89.19605806689559,91.38684648886073,0,16.061454635562733,23.98440893370224,6,Yes,No,4,Stable,3,LOW RISK
3.2941372667048174,87.47896599629968,87.36630676157881,1,14.801869491721284,24.792371625334933,5,No,No,8,Stable,1,LOW RISK
3.6353268825938305,85.48495536449059,80.43514712811535,0,15.100373586356053,15.37217929440636,7,No,No,4,Improving,4,LOW RISK
2.0854583416785912,67.98892070104858,46.592718305265244,1,11.714826132421347,0.0,2,Yes,Yes,6,Declining,0,HIGH RISK
2.16187533253092,38.10405235966931,46.215879047337,3,12.756413940107072,2.545763038082069,1,Yes,No,1,Declining,0,HIGH RISK
3.542806194386019,97.6751129372627,100.0,0,13.939059929046056,20.433631015196905,6,Yes,Yes,6,Improving,5,LOW RISK
1.0082186667641029,48.8722799673385,33.752475946306646,5,11.469886928358148,3.906073837648602,2,No,No,1,Declining,0,HIGH RISK
1.6866750325887971,46.43298351613768,48.98211571092729,1,9.29072218488796,4.271257306738167,0,Yes,Yes,5,Declining,0,HIGH RISK
2.1036583094077357,57.48410421450113,68.56416059906267,0,13.824083832019479,19.076797010845056,6,No,No,4,Stable,1,AT RISK
3.947452623012939,91.05426568771823,97.4802883942879,0,16.20883534282174,16.028909087028254,6,Yes,No,3,Declining,3,LOW RISK
2.0906584526876473,33.55454532766878,69.6184746215271,4,10.262875465509891,4.5149326759248165,0,Yes,Yes,1,Declining,0,HIGH RISK
2.589942965336957,98.85350344969854,89.50785324289872,0,15.226305319916301,14.767126364853453,5,Yes,Yes,2,Stable,0,LOW RISK
3.1880959184931843,92.97671977742444,84.37980036295676,0,16.246064775744134,24.505521622674532,10,No,No,8,Stable,1,LOW RISK
2.0765359833369144,84.2665983431053,75.91456136149935,1,18.0,3.0,6,Yes,Yes,6,Stable,0,AT RISK
